Z_10,Ss_10,Z_5,Ss_5,Z_2,Ss_2,lon,lat
0.0604985580081502,0.1440380326783975,0.0817107804211407,0.1987003674522663,0.123345172596476,0.3050731126714684,34.13975294836045,33.020485649663954
0.0625268570109057,0.1493500398139653,0.0840895370494765,0.2051458102714907,0.1263363156982615,0.3130252831485641,34.13865908845615,33.11063634327061
0.0652128188763908,0.1563102890675704,0.0873458869635466,0.2138518918192004,0.1293602984854058,0.3219032890941355,34.13756034223154,33.2007856991257
0.0691476476151841,0.1663375634767072,0.0926295073683689,0.2276416662226821,0.1345739668069459,0.3371535185958021,34.1364566892975,33.29093371528147
0.074889936129835,0.1807470417788172,0.1016224049323439,0.2504551586767886,0.1474914716662744,0.3711283453554028,34.13534810912642,33.3810803898022
0.0665773593268341,0.1617359089328714,0.0818397001693945,0.2029769344212762,0.1040343582565129,0.2643950649106355,34.23209525685027,29.32356874752916
0.0665428537967054,0.1614560959741397,0.0819280591670028,0.2029616742023746,0.1041735726706547,0.2644568492116677,34.231231129747464,29.41377389005039
0.0695857921337414,0.168714674879662,0.0874317119194415,0.2164600684415853,0.1137908586336427,0.2887498232415447,34.23036305214389,29.503977787328974
0.0780712614838067,0.1887376478858563,0.1057452516556964,0.259793009823993,0.1508606352524099,0.3779991592031071,34.229491009298634,29.594180436948665
0.087970388203678,0.21146481546807,0.1360425035507306,0.3242086708071082,0.2254086735239836,0.5322304584471848,34.22861498637342,29.684381836504787
0.0835361247198094,0.2010826129261048,0.1170054493468856,0.2860988197674605,0.1707388819587313,0.4256110401939922,34.22773496843201,29.774581983604175
0.0753785136585234,0.18148203865982,0.0996758405438945,0.2456272261461787,0.1353216797088986,0.3429508465870882,34.22685094043933,29.86478087586533
0.0709759345905233,0.1699981539009298,0.0974818201727605,0.2378566498521064,0.1411508101151207,0.3517569680212826,34.22596288726092,29.954978510918288
0.0659175845072314,0.1572644471553486,0.094885680711227,0.229100767757554,0.1526845868385246,0.3702315370369291,34.22507079366218,30.045174886404766
0.0602955979114124,0.1432001914760019,0.0831464297058155,0.2010586255370313,0.1251464885977634,0.3077480992311958,34.22417464430762,30.135369999978145
0.0568285188840709,0.1342887769516646,0.076896467313765,0.1855025359723662,0.1097393636294975,0.2718986904103497,34.22327442376017,30.22556384930336
0.0544984970087593,0.1284134060745201,0.0783386705397091,0.1874995765730013,0.1293773747846633,0.3123121021976379,34.222370116480405,30.315756432057217
0.0512846276585195,0.1204288134673374,0.0757006892556224,0.1801423702589842,0.138321402648516,0.3271927037154213,34.22146170682593,30.405947745928017
0.0470743896300012,0.1098427913250106,0.0640786166422429,0.152313606340338,0.0976554378500649,0.2371488870110226,34.220549179050465,30.49613778861585
0.0430428767174746,0.0998633048582832,0.0549565626400471,0.1300610188486247,0.0746018190856617,0.1810565358301417,34.21963251730323,30.586326557832507
0.0400158140287901,0.0923456106749142,0.0495364735656772,0.1165155629996445,0.0640320748934151,0.1542122918517591,34.2187117056281,30.676514051301545
0.0379514828541334,0.087164643215512,0.0463360534654215,0.1083738295008328,0.0587262392057454,0.1404281663493841,34.21778672796296,30.766700266758203
0.0366151270635851,0.0837755525013995,0.044439535567207,0.1034793610738403,0.0559018127779489,0.1329581168529164,34.21685756813873,30.85688520194962
0.0357129979799337,0.0814641686610139,0.0432387426024981,0.1003386265635752,0.054251697015961,0.1285205679245152,34.21592420987883,30.947068854634512
0.0351845034352136,0.080101262734404,0.0425589534938004,0.0985432151428648,0.0533582633838805,0.1260855947448408,34.21498663679819,31.03725122258358
0.0349353167643829,0.0794604675452576,0.0422398850641926,0.0977001933532894,0.0529395450861608,0.1249422985284385,34.21404483240259,31.127432303579187
0.0349151380809,0.0794227845005298,0.0422005111042202,0.0976117375130779,0.0528614621808717,0.1247504640881772,34.2130987800878,31.217612095415593
0.0351261386872013,0.0800081852066136,0.0424466931708714,0.0983119670470648,0.0531403187216241,0.1255787883816599,34.21214846313877,31.30779059589888
0.0356484205917159,0.0814350280521927,0.0430995852703346,0.1001351108674481,0.0539733186811719,0.1279775680250551,34.211193864728834,31.397967802846917
0.03656311582374,0.0839207403767119,0.0443039031279829,0.1034759834048068,0.0556352126286023,0.1327037955211342,34.210234967918915,31.488143714089528
0.0381478595814599,0.0881771755130093,0.0465158216998824,0.1095368280108514,0.0589404489992861,0.1419450483891801,34.209271755656566,31.57831832746833
0.0408008536957692,0.0951353793702923,0.0505249939585477,0.1202438639129204,0.0655176041699545,0.1597670511753083,34.20830421077533,31.668491640836848
0.0451572161256456,0.1060713383548824,0.0578650268537125,0.1388349860189385,0.0789709591644956,0.1938685964264035,34.207332315993746,31.75866365206049
0.0502578464426044,0.1182554715249355,0.067337496676438,0.1612910103058339,0.0974762514763255,0.2370337916676479,34.20635605391451,31.848834359016585
0.0526448157865973,0.1238285407448244,0.0714861214703738,0.171012815800613,0.1045344441369702,0.2536696801995589,34.205375407023695,31.939003759594424
0.05074456362895,0.1194372054698966,0.0674090628260125,0.1619295970513253,0.0958481038446898,0.2351068850440268,34.20439035768977,32.029171851695125
0.048465336020918,0.1138495131493053,0.0637189886100233,0.1530333885467479,0.0907875899183343,0.2234776088885411,34.20340088816279,32.11933863323186
0.0484583902450607,0.1135211049513869,0.0652163648939362,0.156175984062486,0.1000807664250922,0.2445934823785361,34.2024069805735,32.20950410212966
0.0507732349491379,0.1189223271337664,0.0708632043448911,0.1695993309377169,0.1140546169792982,0.2781846174601416,34.20140861693246,32.29966825632558
0.0526271897936947,0.1234302303266668,0.0738817872449531,0.177164634742992,0.1177063706024041,0.2881635241392204,34.20040577912908,32.38983109376866
